nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
only you hotel valencia,españa,habitación doble premium - 2 camas,3,familia,para volver,"el personal , el desayuno y la ubicación",al ser san valentín la dificultad para reservar mesa en los restaurantes .,9.0,2026-02-18,fantástico
only you hotel valencia,españa,,2,pareja,"maravillosa,volveríamos mil veces","la comodidad,el trato del personal y la ubicación",,10.0,2026-02-08,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,"zona céntrica y tranquila. desayuno estupendo, con gran variedad. el café una delicia.",,10.0,2026-02-05,fantástico
only you hotel valencia,españa,,1,pareja,buen hotel,room service y desayuno top,nada,10.0,2026-02-05,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,todo,nada,10.0,2026-02-02,fantástico
only you hotel valencia,españa,,1,pareja,fantástico,"pues se respira lujo desde que entras al hotel todo está limpio tienen una zona para tomar cócteles increíbles, zona también para fiesta. la clase de los camareros y la gente que trabaja allí realmente recomendable..","en principio, todo está bien",9.0,2026-01-27,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,conciertazo,su hubicacion y su confort.,"me gusto todo, pero el servicio de bar creo que es mejorable",9.0,2026-01-26,fantástico
only you hotel valencia,españa,,1,pareja,excelente hotel,"la habitación muy espaciosa, cama muy cómoda, bonita decoración, baño y ducha moderno, el desayuno muy completo. la decoración del hotel con mucho estilo. ubicación excelente. el personal muy atento",,10.0,2026-01-26,fantástico
only you hotel valencia,españa,,2,persona que viaja sola,lujo asequible en valencia,"recepción, habitación y servicio impecables.",,10.0,2026-01-23,fantástico
only you hotel valencia,españa,,1,familia,cumpleaños perfecto,el silencio de la habitación y el confort de las instalaciones. la amabilidad del personal y su eficiencia.,cama demasiado blanda para mi gusto,10.0,2026-01-23,fantástico
only you hotel valencia,españa,,1,familia,excepcional,"atención de todo el personal, extraordinario, restaurante mirador en comida y desayuno",,10.0,2026-01-22,fantástico
only you hotel valencia,españa,,1,pareja,todo perfecto.,ubicacion excelente y atencion inmejorable.,,9.0,2026-01-18,fantástico
only you hotel valencia,españa,,2,pareja,para repetir sin duda,"todo estuvo muy bien , el lugar, el personal , la comida , todo de 10",,10.0,2026-01-16,fantástico
only you hotel valencia,españa,,2,pareja,fantástico,la verdad que todo me gustó muchísimo y el personal muyyy agradable.,,9.0,2026-01-11,fantástico
only you hotel valencia,españa,,5,familia,excepcional,desayuno obligatorio con vistas excepcionales,,10.0,2026-01-09,fantástico
only you hotel valencia,españa,habitación doble premium - 2 camas,2,pareja,excepcional,excelente,,10.0,2025-12-29,fantástico
only you hotel valencia,españa,,1,familia,excepcional,hotel céntrico y con mucho rollo. muy recomendable,,10.0,2025-12-29,fantástico
only you hotel valencia,españa,,2,pareja,para repetir!,inmejorable. ubicación e instalaciones estupendas. a destacar el trato recibido desde el primer minuto por el personal del hotel. josé enrique no pudo ser más atento y cariñoso. un hotel de referencia en valencia que cubre con creces las expectativas. para repetir.,nada que decir.,10.0,2025-12-22,fantástico
only you hotel valencia,españa,,1,pareja,genial,fue un regalo para mis padres por sus bodas de oro y les encantó todo. tuvieron un detalle de bienvenida en la habitación y la verdad que se fueron súper felices!,nada,10.0,2025-12-22,fantástico
only you hotel valencia,españa,habitación doble premium - 2 camas,1,familia,excepcional,la ubicacion fantástica,ruido nocturno,10.0,2025-12-20,fantástico
only you hotel valencia,españa,,2,pareja,gran opción para valencia,excelente ubicación,demasiado movimiento en la recepción,10.0,2025-12-20,fantástico
only you hotel valencia,españa,,4,pareja,excepcional,la situación la limpieza el personal súper atento,,10.0,2025-12-16,fantástico
only you hotel valencia,españa,,2,grupo,volvere,lo reserve para una amiga que es la que me ha dicho que el hotel esta estupendo en todos los sentidos. la ubicación un 10,,9.0,2025-12-14,fantástico
only you hotel valencia,españa,,1,pareja,todo lujo de detalles,"todo, preciosa decoración y con todo lujo de detalles. la cama era comodisima. además está situado en el centro, a dos pasos de la plaza del ayuntamiento. el desayuno es espectacular. tienen a un café man, que prepara unos cafés y cocktailes de café buenísimos. para empezar el día con el mejor pie posible.",nada,10.0,2025-12-10,fantástico
only you hotel valencia,españa,,1,pareja,un hotel excepcional para ir de shopping !!,"la ubicación excelente , el personal y el desayuno top !",,10.0,2025-12-03,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,"el desayuno suuuuper rico, la zona donde se encuentra el hotel, y el profesional que se encarga de los masajes  el mejor que nos hemos encontrado hasta la fecha en cualquier hotel o centro de wellness .",el gimnasio es super pequeño - básicamente es como si no tuvieran.,10.0,2025-12-02,fantástico
only you hotel valencia,españa,habitación doble premium - 2 camas,1,familia,"muy bien, pero un pero importante.","personal muy atento. buena zona de valencia. difícil aparcamiento, pero cuentan con parking concertado. el desayuno es fabuloso. ducha muy cómoda. buen baño. buena restauración en el propio hotel. un hotel que repetiría si no fuese por es aspecto negativo de la cama   probablemente el ítem mas importante de un hotel ","la cama no se corresponde al nivel del hotel. por lo menos en la habitación que se me asignó, la cama ya tenia la forma y te hundías.",9.0,2025-11-29,fantástico
only you hotel valencia,españa,,2,pareja,un hotel magnífico en todos sus sentidos.,todo en su conjunto.,,10.0,2025-11-29,fantástico
only you hotel valencia,españa,,3,pareja,fantástico,"la ubicación del hotel es perfecta, está muy céntrico. la decoración es bonita, un poco ecléctica. la habitación era amplia, bien decorada y luminosa. el baño tenía mucho espacio de encimera. el desayuno es muy completo y variado. el personal de todos los departamentos es muy amable. en la zona de recepción- bar hay bastante ambiente por la tarde.","quizás la calidad del relleno de las almohadas podría ser mejor , y eso que había tres..",9.0,2025-11-29,fantástico
only you hotel valencia,españa,,1,pareja,muy bien,,"la recepción. es parte de la cafetería que hay en la entrada y es muy ruidosa, sin espacio específico para el equipaje.",8.0,2025-11-23,fantástico
only you hotel valencia,españa,,2,pareja,maravillosa,"la ubicación es excepcional. hay muchos restaurantes al rededor, céntrico en las tiendas y de museos y sitios de interés.",no hay parking en el propio hotel.,10.0,2025-11-23,fantástico
only you hotel valencia,españa,,1,grupo,fantástico,los detalles que tenia el hotel la ubicación,no tener parking,9.0,2025-10-24,fantástico
only you hotel valencia,españa,,2,familia,maravilloso fin de semana,"desayuno fantástico , personal amable , habitaciones con mucho detalle , y muy buen ambiente",todo perfecto,10.0,2025-10-24,fantástico
only you hotel valencia,españa,,2,pareja,maravillosa estancia,"la ubicación , decoración y servicios exelentes",mejor elegir una cama grande en vez de dos camas individuales juntas . la decoración es top.,10.0,2025-10-07,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,muy agradable,muy céntrico y muy bien ubicado hotel espectacular,les cuesta contestar al teléfono,8.0,2025-09-30,fantástico
only you hotel valencia,españa,,2,grupo,super,todo súper bien,me hubiese gustado un poco más ventilación hacia fuera. con ventanas que se pueden abrir más .,9.0,2025-09-29,fantástico
only you hotel valencia,españa,,1,pareja,"una buena opción en el centro, con magnífica ubicación y buenas instalaciones","la ubicación , la comodidad de la habitación y las instalaciones",el parking no es muy cómodo,9.0,2025-09-16,fantástico
only you hotel valencia,españa,,1,pareja,espectacular,espectacular buenisimo todo trato perfecto,,10.0,2025-09-14,fantástico
only you hotel valencia,españa,habitación doble premium - 2 camas,1,pareja,el personal es lo mejor que tiene. super atentos!!,todo,,10.0,2025-09-13,fantástico
only you hotel valencia,españa,,1,pareja,100  lo esperado,la atención del personal sobre todo,,10.0,2025-09-11,fantástico
only you hotel valencia,españa,,1,pareja,muy bien,"su comodidad, limpieza y la atención del personal",,8.0,2025-09-07,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,todo. hotel perfecto en el centro. os recomiendo el suite que tiene balcon y con vistas a la ciudad. la decoración de la habitación un 10 por no poner un 20. todo hecho con estilo. el personal un 10 también.,nada,10.0,2025-08-02,fantástico
only you hotel valencia,españa,,4,grupo,excepcional,ubicación excelente. personal muy amable. el hotel es muy acogedor. más que recomendable.,nada,10.0,2025-07-20,fantástico
only you hotel valencia,españa,,2,familia,muy bien,como siempre ubicación y la decoración y el buen gusto del hotel,el tema parking que no está bien y el descuento es ridículo sobretodo que el que hay cerca es desorbitado el precio parece mentira no tener un acuerdo mayor,8.0,2025-07-07,fantástico
only you hotel valencia,españa,,2,pareja,muy bien,la ubicación,la decoración,8.0,2025-06-15,fantástico
only you hotel valencia,españa,,1,pareja,satisfactoria,sobre todo el trato personal,no tiene parking,10.0,2025-05-23,fantástico
only you hotel valencia,españa,,1,pareja,"hotel muy bonito, personal muy atento y desayuno perfecto","la decoración del hotel y habitación muy bonita, el personal muy atento y lo que me ha parecido lo mejor ha sido el desayuno. hemos estado últimamente en hoteles muy buenos que el desayuno no estaba igual de bien como en este. el café perfecto y todo muy bueno. nos ha encantado","pues igual la habitación y las vistas. desde nuestra habitación pese a ser premium no había muy buenas vistas y no era muy grande, me la esperaba un poco mejor.",8.0,2025-04-21,fantástico
only you hotel valencia,españa,,2,familia,hotel muy bueno y desayuno excelente,la habitación muy amplia y cómodo. el desayuno magnífico,no tiene aparcamiento para el coche. las vistas de las habitaciones eran a un patio interior muy oscuro,9.0,2025-04-21,fantástico
only you hotel valencia,españa,,1,pareja,genial!,"la habitación chulísima. amplia y muy cómoda. los detalles geniales. muy buena ubicación. el personal super amable y atento. muy buen ambiente en el bar, musica en directo y cocktails buenisimos. volveremos",el parking está un poco lejos,10.0,2025-04-20,fantástico
only you hotel valencia,españa,,1,pareja,volveremos,"maravilloso. totalmente recomendable. buena ubicación, limpio, diseño agradable, y personal super amable",,10.0,2025-04-11,fantástico
only you hotel valencia,españa,,2,persona que viaja sola,fantástico,localizacion,habitacion interior,9.0,2025-04-11,fantástico
only you hotel valencia,españa,,1,pareja,para repetir,precioso hotel en pleno centro de valencia,,10.0,2025-04-10,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,buena ubicación,muy buena ubicación. el personal fue muy amable.,,10.0,2025-03-27,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,un hotel estupendo para pasar unos días en valencia,una calidad excelente en todos los aspectos,nada que reseñar en este punto,10.0,2025-03-27,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,"buena opción para visitar el centro, el personal excelente!","el personal muy agradable y atento, la ubicación fantástica si quieres moverte por el centro de la ciudad. la habitación no es grande pero bien decorada y muy agradable.",,9.0,2025-03-20,fantástico
only you hotel valencia,españa,,4,grupo,una experiencia fantástica pulgar hacia arriba,"espacioso , claridad , cómodo, cama muy confortable, limpio y bien decorado",nada,10.0,2025-03-20,fantástico
only you hotel valencia,españa,,1,pareja,lo,"del alojamiento nos encanta todo. es súper céntrico, súper cómodo y el trato increíble. son especialistas en hacerte sentir fantástico y especial.",,10.0,2025-03-19,fantástico
only you hotel valencia,españa,,1,pareja,excelente opción en el centro de valencia,"el personal es encantador, la cama es comodísima y la ducha una pasada. las habitaciones están muy bien cuidadas y son tranquilas. el restaurante del hotel es caro pero está muy muy rico.",,10.0,2025-03-10,fantástico
only you hotel valencia,españa,,1,pareja,lo recomendó,gracias,,10.0,2025-03-07,fantástico
only you hotel valencia,españa,,1,pareja,hotel exquisito en el centro de valencia,"nos ha encantado, en el mismo centro de valencia y super cómodo a la vez que chulísimo, muy estiloso todo, con ganas de repetir",,10.0,2025-03-06,fantástico
only you hotel valencia,españa,,3,pareja,excelente hotel en el corazón de valencia,tuvimos una instancia excelente. el personal es muy amable y atento. me encantó que todos los productos de limpieza personal fueran veganos  al serlo le doy mucha importancia . la habitación muy amplia y con una super cama muy cómoda. me quedé sorprendida en ver que además del secador hay una plancha de pelo. además la posición es perfecta para poder explorar la ciudad.,si tengo que poner algo que no me gustó fue la poca variedad para veganos en el buffet del desayuno. no hay ningún tipo de comida dulce apta para veganos y además tenían la fruta a lado de los embutidos lo que me pareció un poco violento para mí. pero también es cierto que me quedé charlando con el metre y le hice notar estos detalles y ya el día siguiente habían armado un espacio con los productos veganos que disponían. estoy segura que en mi próxima estancia habrá más variedad.,10.0,2025-03-03,fantástico
only you hotel valencia,españa,,1,pareja,desde el corazón de valencia,"instalación moderna, muy bonita recepción",todo me gustó,10.0,2025-02-22,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,estancia de 10,"es un hotel precioso, acogedor y está todo al detalle.",,10.0,2025-02-22,fantástico
only you hotel valencia,españa,,2,persona que viaja sola,excelente elección,"diseño de habitaciones , desayuno muy bueno , personal muy amable y excelente ubicación.",,10.0,2025-02-20,fantástico
only you hotel valencia,españa,,1,pareja,máxima atención,mucho lujo,,10.0,2025-02-15,fantástico
only you hotel valencia,españa,,1,grupo,fantástico,la atención de su personal y el desayuno espectacular con muchos detalles como speciality coffee,me gustó todo,9.0,2025-02-15,fantástico
only you hotel valencia,españa,,3,persona que viaja sola,fantástico,absolutamente todo,,9.0,2025-02-04,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,excepcional,desayuno,nada,10.0,2025-02-03,fantástico
only you hotel valencia,españa,,1,pareja,escapada agradable,"las instalaciones,decoracion bonita y original y la comodidad de la habitacion!!","en el desayuno habia mucha gente a la misma hora cosa que entiendo es complicado de controlar,el puesto de cafe se queda corto con tanta demanda, pero bueno la calidad de los productos es muy buena.",9.0,2025-02-02,fantástico
only you hotel valencia,españa,,2,pareja,hotel encantador,la ubicación y el diseño de la habitación,,10.0,2025-02-02,fantástico
only you hotel valencia,españa,,1,pareja,muy recomendable,"excelente ubicación, decoración llena de detalles y desayuno de reyes. pero sobre todo, la gran amabilidad de todo el personal.",nada,10.0,2025-02-01,fantástico
only you hotel valencia,españa,,1,pareja,"una experiencia de 5 estrellas, para un hotel de 5 estrellas","el personal del hotel tuvo un trato exquisito con nosotros desde el primer momento, tanto el personal de recepción, como el de limpieza, como el de la coctelería. las instalaciones están muy bien conservadas, y la habitación con una presentación excelente y varios detalles de cortesía que son de agradecer. por último destacar la ubicación, a escasos 50 metros de la plaza del ayuntamiento de valencia. una experiencia de lujo.",,10.0,2025-01-27,fantástico
only you hotel valencia,españa,,2,pareja,instalaciones preciosas y ubicación idónea,ubicación perfecta! decoración increíble. personal muy atento y habitación muy limpia,"quisimos cenar en el hotel pero estaba completo. tampoco pudimos tomar algo cuando quisimos porque el bar estaba lleno. tuvimos que esperar y al otro día ir a tomar algo en otro lado. recibir clientes no residentes proporciona ambiente pero si los que nos alejamos en el hotel y no podemos disfrutar de las instalaciones, de qué nos sirve pagar un precio por ello ",9.0,2025-01-27,fantástico
only you hotel valencia,españa,,1,pareja,finde de celebración,"el diseño de las instalaciones, la renovación muy bien pensada. el desayuno espectacular. la atención muy buena.","por decir algo, el sábado noche demasiada gente en la puerta del hotel. el baño hacía un ruido raro a veces.",9.0,2025-01-27,fantástico
only you hotel valencia,españa,,1,pareja,maravilloso hotel!!!,"el mimo y cuidado en todos los detalles. era nuestro aniversario y nos sorprendieron con cava, dulces y globos en la habitación. todos muy amables, el desayuno magnifico",,10.0,2025-01-26,fantástico
only you hotel valencia,españa,,1,pareja,impresionante,desayunó impresionante,"la cortina principal no se podía abrir,rota o defectuosa",10.0,2025-01-26,fantástico
only you hotel valencia,españa,,2,grupo,tops de valencia,la ubicación por supuesto. el ambiente y la decoración el trato del personal,el desayuno en la habitación. tarde y frío,9.0,2025-01-21,fantástico
only you hotel valencia,españa,,1,pareja,trato perfecto. hotel perfecto. desayuno perfecto.,"la decoracion, la cantidad de servicios ofrecidos como la plancha de pelo, la de decoración. tambien el detalle por ir a celebrar el aniversario con mi pareja. y el desayuno que ofrecen en el hotel es lo mejor del mundo. fue el mejor desayuno de mi vida.","el restaurante el mirador del alojamiento, para el precio medio que tiene me parece bastante mejorable.",10.0,2025-01-16,fantástico
only you hotel valencia,españa,,1,pareja,volveré,atencion del personal .,,9.0,2025-01-14,fantástico
only you hotel valencia,españa,,1,familia,"calidad esperada en el alojamiento, restauración no a la altura",habitación espectacular y personal atento.,desayuno desorganizado y caro para lo que es. además fuimos al restaurante y dejo mucho que desear la calidad de los platos.,8.0,2025-01-04,fantástico
only you hotel valencia,españa,,4,pareja,felíz fín de año nuevo.,la ubicación. lo moderno de las habitaciones y la decoración que es muy agradable. cama muy cómoda.excelente desayuno.,problemas con la calefacción que no calentaba. el hall del hotel lleno de gente que no era huésped del hotel.,9.0,2025-01-02,fantástico
only you hotel valencia,españa,,2,familia,maravilloso,"todo hotel moderno, limpio, perfecta ubicacion y personal muy amable y atento los desayunos excelentes y en particular los que preparan la comida caliente",,10.0,2024-12-29,fantástico
only you hotel valencia,españa,habitación doble premium - 2 camas,2,familia,excepcional,amabilidad del personal limpieza de la habitación desayuno,,10.0,2024-12-28,fantástico
only you hotel valencia,españa,,1,familia,excepcional,la habitación perfecta. el personal superprofesional.,que no tenga parking,10.0,2024-12-26,fantástico
only you hotel valencia,españa,,2,pareja,excelente,la ubicación es excelente y nos dieron la posicibilidad de check out late sin costo,,10.0,2024-12-22,fantástico
only you hotel valencia,españa,,1,pareja,maravillosamente agradable,"el hotel fue mágico, las instalaciones, los pasillos, las habitaciones, el desayuno, el personal  siempre buscan ayudarte en todo y hacerte la estancia mucho más agradable. sin duda repetiremos. el barista cafetero del desayuno un plus, nos hizo una demostración de diferentes tipos de café, se le notaba apasionado.",,10.0,2024-12-21,fantástico
only you hotel valencia,españa,,1,pareja,hotel de lujo en pleno centro de valencia,"un hotel espectacular en pleno de centro de valencia. personal muy amable, limpio, cómodo y decorado con todo detalle y lujo! dos restaurantes muy top, y los cocktails del bar merece la pena probarlos!","nada, todo genial",10.0,2024-12-15,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,"es un hotel urbanita, cómodo, acogedor  lo tiene todo!",,10.0,2024-12-15,fantástico
only you hotel valencia,españa,,1,familia,fantástico,la ubicación excepcional y la decoración del hotel preciosa. la comida del restaurante el mirador exquisita.,había muchísima gente de eventos y celebraciones. demasiado follón. deberían estar más separados los espacios.,9.0,2024-12-15,fantástico
only you hotel valencia,españa,,1,pareja,espectacular,"la decoración, la comodidad,  todo",,9.0,2024-12-14,fantástico
only you hotel valencia,españa,,1,pareja,experiencia genial,"una experiencia genial. celebrábamos el aniversario de boda y nos dieron una habitación superior sin gasto alguno. también detalle de botella de cava y tarta, que estaba deliciosa. la limpieza y el estado de la habitación, excelente. el desayuno en la novena planta, muy completo y con productos de calidad.",,10.0,2024-12-08,fantástico
only you hotel valencia,españa,,2,pareja,desconexión estelar,me encantó el trato del personal y la elegancia de todo,tuvimos evento con la empresa y en la discoteca para ser un sitio tan distinguido había gente con muy malas pintas y te daban desconfianza por su forma de actuar ese punto falló mucho por lo demás encantados en todo absolutamente,10.0,2024-11-24,fantástico
only you hotel valencia,españa,,4,pareja,muy bien,drcoracion en general bien,,8.0,2024-10-21,fantástico
only you hotel valencia,españa,,1,pareja,hotel de ensueño,"el hotel es maravilloso y el personal es un 10, grandes profesionales. el ambiente floral de la recepción le da un toque especial.",,10.0,2024-10-20,fantástico
only you hotel valencia,españa,,2,pareja,excelente only you,"el trato del personal, muy atento en todo y sobre todo el detalle, del sr. jose enrique herrero , con la rosa al ser cumpleaños de mi mujer. excelente",,9.0,2024-10-19,fantástico
only you hotel valencia,españa,,1,pareja,precioso,la evitación y el recibidor,el estilo del comedor de arriba,9.0,2024-10-07,fantástico
only you hotel valencia,españa,,1,grupo,excepcional,todo,,10.0,2024-10-06,fantástico
only you hotel valencia,españa,,1,familia,excepcional,todos muy atentos y serviciales.,,10.0,2024-10-05,fantástico
only you hotel valencia,españa,,2,pareja,amabilidad,todo es espectacular,,10.0,2024-09-05,fantástico
only you hotel valencia,españa,,2,pareja,fantástico,"la habitación. cama muy cómoda. insonorizada. baño grande. armarios grandes. decoración muy acertada. si quieres descanso, las habitaciones son maravillosas para ello. personal joven y bien preparado. la atención al cliente es excelente.","el restaurante. en realidad, no hay vistas, por lo menos durante la noche. precio ajustado y una cara corta pero variada. ascensores pequeños para un gran hotel , con un restaurante en la planta 9 abierto al público.",9.0,2024-09-02,fantástico
only you hotel valencia,españa,,3,familia,excelente,ubicación ycomodidad y buena atención,,10.0,2024-09-01,fantástico
only you hotel valencia,españa,,1,pareja,fantástico,"el personal es sumamente amable, todos ellos un 10, especialmente en recepción. el hotel es espectacular, las vistas y la ubicación.",,10.0,2024-08-25,fantástico
only you hotel valencia,españa,,2,familia,maravillosa,"un lugar maravilloso , todo cuidado al detalle, el personal que trabaja allí son todos muy amables y agradables, preciosa decoración y muy buena ubicación si quieres estar en el centro de valencia. repetía sin pensarlo",,10.0,2024-08-25,fantástico
only you hotel valencia,españa,,2,familia,maravilloso,la decoración es fantástica,,10.0,2024-08-24,fantástico
only you hotel valencia,españa,,2,pareja,hermoso para una escapada romántica,"fue excelente la forma en la que nos atendieron. la verdad es que todos muy amables y serviciales, nos trajeron hasta un regalo por nuestro aniversario. fue hermoso. volveremos sin duda.",,10.0,2024-08-24,fantástico
only you hotel valencia,españa,,1,pareja,excelente,la ubicación,me gustó todo,10.0,2024-08-15,fantástico
only you hotel valencia,españa,,1,pareja,muy bien,la ubicación y el desayuno,la cama y la insonorización de la habitación,8.0,2024-08-12,fantástico
only you hotel valencia,españa,,1,familia,viva el arroz,"la cama, los champús i las sábanas",,9.0,2024-08-11,fantástico
only you hotel valencia,españa,,1,familia,excelente,"todo en general, muy a mi gusto",me gusto todo,9.0,2024-08-07,fantástico
only you hotel valencia,españa,,2,pareja,excepcional,"el hotel es absolutamente encantador, desde la recepción, hasta el mirador. el personal, muy amable y muy profesional, con un deseo que se trasluce permanentemente de brindar una buena atención. la habitación  nuestra habitación  preciosa. nuestr estancia en el hotel ha sido un auténtico sueño.",no hubo nada que no nos gustara.,10.0,2024-08-05,fantástico
only you hotel valencia,españa,,2,persona que viaja sola,excepcional,"yo sé que es mi culpa por no verlo en la página web, pero me lo tomaba sorpresa que no tenían piscina",,10.0,2024-07-26,fantástico
only you hotel valencia,españa,,2,familia,astoria : only you,el aire vintage,"lo complicado que era regular el a c teníamos siempre frío, menos mal que había echado una chaqueta en la maleta",9.0,2024-07-24,fantástico
only you hotel valencia,españa,,1,pareja,"repetiré seguro, de hecho ya tengo hecha la reserva.","ubicación, instalaciones, desayuno, la amabilidad y profesionalidad del personal.","falta un parking, aunque entiendo que es difícil por la zona.",9.0,2024-07-19,fantástico
only you hotel valencia,españa,,1,familia,estancia perfecta,"un hotel excelente, con glamour.",todo me gustó,10.0,2024-07-14,fantástico
only you hotel valencia,españa,,1,pareja,un lugar perfecto,sitio impecable,nada,10.0,2024-07-09,fantástico
only you hotel valencia,españa,,1,familia,excepcional,"el hotel cuida de tu estancia hasta el final,muy acogedor,bonito, elegante. el servicio muy amables todos. comida excelente..y ubicación en pleno centro de valencia. volveremos",pues no hubo nada.,10.0,2024-07-08,fantástico
only you hotel valencia,españa,,2,pareja,impresionante,el trato de todo el personal la calidad del hotel el desayuno,,10.0,2024-07-07,fantástico
only you hotel valencia,españa,,2,pareja,excepcional,,que no haya parking,10.0,2024-07-01,fantástico
only you hotel valencia,españa,,3,pareja,excepcional,el personal. el desayuno.,,10.0,2024-06-17,fantástico
only you hotel valencia,españa,,4,persona que viaja sola,fabulosa,ubicación y la comodidad y el gim y el personal increíble y los desayunos increíbles,la mata atención en el restaurante de sushi llega uno y pasan 10 minutos y no lo an mirado.,9.0,2024-06-17,fantástico
only you hotel valencia,españa,,1,pareja,buena ubicación pero no es un 5 estrellas,"me gustó la ubicación, en tamaño de la habitación y el baño","nos dieron una habitación al final del pasillo frente al office de planta por lo que a las 8 los ruidos de los carros nos despertaron. reportamos que el chrome cast de la tv no funcionaba y no nos lo solucionaron ni nos dieron una explicación. en el check in no nos explicaron ningún servicio del hotel, ni horarios ni nada; además tampoco nos ofrecieron ninguna bebida de bienvenida. para un 5 estrellas esperaba más en cuanto a servicio y atención.",8.0,2024-05-11,fantástico
only you hotel valencia,españa,,1,pareja,fenomenal,decoración.,desayuno excesivo el precio para la calidad.,8.0,2024-05-05,fantástico
only you hotel valencia,españa,,5,familia,"bien situado, buen servicio y muy buen ambiente",ambiente,falta piscina.,9.0,2024-05-04,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,el trato del personal,,10.0,2024-05-04,fantástico
only you hotel valencia,españa,,2,familia,fantástico,el barista que está en el desayuno fue un 10 el personal super amable. las instalaciones y la ubicación.,"el precio de la habitación básica interior, desproporcionado. demasiado caro por lo que era la habitación.",9.0,2024-05-02,fantástico
only you hotel valencia,españa,,2,familia,excepcional,el desayuno,nada,10.0,2024-04-29,fantástico
only you hotel valencia,españa,,2,familia,fantástico,el hotel y el servicio son muy buenos,,9.0,2024-04-26,fantástico
only you hotel valencia,españa,,1,pareja,interesante,el ambiente,,9.0,2024-04-22,fantástico
only you hotel valencia,españa,,2,pareja,perfecto!!!,la situación tan céntrica,que no tenga aparcamiento propio y desde el mismo hotel me dijeran que el parking publico centro no era recomendable.,10.0,2024-04-17,fantástico
only you hotel valencia,españa,,1,pareja,hotel céntrico y con encanto,"del alojamiento me gusto , la decoración del hotel en general y de las habitaciones , y la ubicación .","no me gusto ,que avise que llevaba un coche bastante grande y me enviaban a un parkin con acceso muy estrecho con el que tienen acuerdo . hay un parkin muy amplio qye se aparca fenomenal muy cerca y merece la pena pagar un poquito más . llame porque me dejé una prenda de vestir en la habitación y me dijeron qye me llamarían ,ha pasado casi un mes y no saben nada .",9.0,2024-04-10,fantástico
only you hotel valencia,españa,,4,familia,estancia perfecta,la atención del personal,"las habitaciones son pequeñas, pero logico para ciudad",10.0,2024-04-04,fantástico
only you hotel valencia,españa,,2,pareja,excepcional,"sobre todo la atención del personal y el desayuno, todo fueron facilidades.",,10.0,2024-04-03,fantástico
