nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
only you hotel valencia,perú,,1,pareja,me gusto el hotel y volvería varias veces.,"la habitación, la ubicacion del hotel y los servicios, así como todo el personal muy atento",todo estuvo bien,10.0,2025-07-03,fantástico
only you hotel valencia,argentina,,1,familia,hotel agradable y bien ubicado,"la ubicación, la atención, el ambiente.","tuvimos un inconveniente con la habitación 321, hubo un tema de limpieza, pero fue atendido y el personal solucionó.",10.0,2025-06-30,fantástico
only you hotel valencia,chile,,3,familia,"hotel fantastico, de muchoa detalles, muy amable y desayuno espectacular",todo impecable. lleno de detalles. todos los dias dejan agua en la pieza. vino se bienvenida. super amables y muy antentos con los niños. desayuno fantastico,que no tenia jabon ni shampoo el primer dia en la ducha,9.0,2025-06-18,fantástico
only you hotel valencia,españa,,2,pareja,muy bien,la ubicación,la decoración,8.0,2025-06-15,fantástico
only you hotel valencia,españa,,1,pareja,"hotel muy bonito, personal muy atento y desayuno perfecto","la decoración del hotel y habitación muy bonita, el personal muy atento y lo que me ha parecido lo mejor ha sido el desayuno. hemos estado últimamente en hoteles muy buenos que el desayuno no estaba igual de bien como en este. el café perfecto y todo muy bueno. nos ha encantado","pues igual la habitación y las vistas. desde nuestra habitación pese a ser premium no había muy buenas vistas y no era muy grande, me la esperaba un poco mejor.",8.0,2025-04-21,fantástico
only you hotel valencia,españa,,2,familia,hotel muy bueno y desayuno excelente,la habitación muy amplia y cómodo. el desayuno magnífico,no tiene aparcamiento para el coche. las vistas de las habitaciones eran a un patio interior muy oscuro,9.0,2025-04-21,fantástico
only you hotel valencia,españa,,1,pareja,genial!,"la habitación chulísima. amplia y muy cómoda. los detalles geniales. muy buena ubicación. el personal super amable y atento. muy buen ambiente en el bar, musica en directo y cocktails buenisimos. volveremos",el parking está un poco lejos,10.0,2025-04-20,fantástico
only you hotel valencia,guinea ecuatorial,,1,familia,excepcional,hubicacion,,10.0,2025-04-13,fantástico
only you hotel valencia,españa,,1,pareja,volveremos,"maravilloso. totalmente recomendable. buena ubicación, limpio, diseño agradable, y personal super amable",,10.0,2025-04-11,fantástico
only you hotel valencia,españa,,2,persona que viaja sola,fantástico,localizacion,habitacion interior,9.0,2025-04-11,fantástico
only you hotel valencia,españa,,1,pareja,para repetir,precioso hotel en pleno centro de valencia,,10.0,2025-04-10,fantástico
only you hotel valencia,francia,,3,familia,excelente hotel,"con mi pareja actual, nos gusta mucho descubrir nuevos hoteles, vivir nuevas experiencias y compartir recuerdos. only you hotel es, hasta el momento, uno de los mejores que hemos visitado, por no decir el mejor. desde el inicio hasta el final de nuestra estancia, nos trataron como reyes, el personal fue muy amable, atento y siempre a nuestra escucha. desde la recepción, se percibe el esmero con el que cuidan los pequeños detalles que marcan la diferencia. apenas llegar en taxi, el personal nos abrió las puertas del este y nos acompañó directamente a la recepción, donde nos recibieron con una copa de cava para mi pareja y para mí. lo primero que se nota al entrar al hotel es el aroma a rosas y flores, provenientes del magnífico florista ubicado cerca a la recepción. una vez finalizado el check-in, nos dirigimos a nuestra habitación, pasando por el ascensor, donde un miembro del personal nos indicó a qué piso subir y qué dirección tomar para encontrarla. esta primera habitación era magnífica, tranquila y muy espaciosa. tuvimos la oportunidad de probar dos habitaciones en diferentes pisos: el cuarto y el séptimo. la que más nos gustó fue la segunda, situada en elcuarto piso, la 407, desde donde se puede disfrutar del sol desde la mañana hasta el atardecer en un sofá perfectamente ubicado. como mencioné al inicio, este hotel ha perfeccionado la atención al cliente y el cuidado de los detalles. cada noche, nos dejaban un nuevo presente de parte del personal y del manager de servicio al cliente. detalles que iban desde rosas hasta una botella de cava y unos macarrones. este hotel merece sin duda el prestigio de una estrella michelin en servicio al cliente. el desayuno, servido en el noveno piso, fue increíble, el mejor que hemos probado en un hotel. ofrecen una amplia selección de productos salados preparados en el momento, además de una excelente variedad de cafés, tés y smoothies. si tienen la oportunidad de probar este desayuno, háganlo, no se arrepentirán.",,10.0,2025-03-31,fantástico
only you hotel valencia,argentina,,3,pareja,excepcional,ubicación excelente. decoración impecable. desayuno muy bueno.,,10.0,2025-03-28,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,buena ubicación,muy buena ubicación. el personal fue muy amable.,,10.0,2025-03-27,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,un hotel estupendo para pasar unos días en valencia,una calidad excelente en todos los aspectos,nada que reseñar en este punto,10.0,2025-03-27,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,"buena opción para visitar el centro, el personal excelente!","el personal muy agradable y atento, la ubicación fantástica si quieres moverte por el centro de la ciudad. la habitación no es grande pero bien decorada y muy agradable.",,9.0,2025-03-20,fantástico
only you hotel valencia,españa,,1,pareja,lo,"del alojamiento nos encanta todo. es súper céntrico, súper cómodo y el trato increíble. son especialistas en hacerte sentir fantástico y especial.",,10.0,2025-03-19,fantástico
only you hotel valencia,alemania,,2,pareja,excepcional,todo perfecto. siempre un placer,,10.0,2025-03-16,fantástico
only you hotel valencia,españa,,1,pareja,excelente opción en el centro de valencia,"el personal es encantador, la cama es comodísima y la ducha una pasada. las habitaciones están muy bien cuidadas y son tranquilas. el restaurante del hotel es caro pero está muy muy rico.",,10.0,2025-03-10,fantástico
only you hotel valencia,españa,,1,pareja,lo recomendó,gracias,,10.0,2025-03-07,fantástico
only you hotel valencia,españa,,1,pareja,hotel exquisito en el centro de valencia,"nos ha encantado, en el mismo centro de valencia y super cómodo a la vez que chulísimo, muy estiloso todo, con ganas de repetir",,10.0,2025-03-06,fantástico
only you hotel valencia,españa,,3,pareja,excelente hotel en el corazón de valencia,tuvimos una instancia excelente. el personal es muy amable y atento. me encantó que todos los productos de limpieza personal fueran veganos  al serlo le doy mucha importancia . la habitación muy amplia y con una super cama muy cómoda. me quedé sorprendida en ver que además del secador hay una plancha de pelo. además la posición es perfecta para poder explorar la ciudad.,si tengo que poner algo que no me gustó fue la poca variedad para veganos en el buffet del desayuno. no hay ningún tipo de comida dulce apta para veganos y además tenían la fruta a lado de los embutidos lo que me pareció un poco violento para mí. pero también es cierto que me quedé charlando con el metre y le hice notar estos detalles y ya el día siguiente habían armado un espacio con los productos veganos que disponían. estoy segura que en mi próxima estancia habrá más variedad.,10.0,2025-03-03,fantástico
only you hotel valencia,argentina,,1,familia,mejor hotel de valencia,excelente hotel en todos los aspectos sin dudas volveremos a elegirlo,,10.0,2025-02-25,fantástico
only you hotel valencia,ecuador,,4,persona que viaja sola,una breve estancia muy placentera!!,"el hotel es muy elegante .. las instalaciones son geniales y muy limpias , no faltó nada. el personal en general con una buena actitud y trato hacia el huésped ..la comida del restaurante tanto el desayuno buffet como platos a la carta fueron excepcionales.",no tengo queja alguna .,10.0,2025-02-24,fantástico
only you hotel valencia,españa,,1,persona que viaja sola,estancia de 10,"es un hotel precioso, acogedor y está todo al detalle.",,10.0,2025-02-22,fantástico
only you hotel valencia,españa,,2,persona que viaja sola,excelente elección,"diseño de habitaciones , desayuno muy bueno , personal muy amable y excelente ubicación.",,10.0,2025-02-20,fantástico
only you hotel valencia,estados unidos,,1,persona que viaja sola,en forma integral es una buena categoría de hotel basada en su personal,"personal que atiende es excepcional, dado lo anterior cualquier tema lo solucionan, entregan un gran servicio, orientación, etc. los baños muy cómodos, buena presión y agua caliente inmediata.",todo bien,10.0,2025-02-18,fantástico
only you hotel valencia,españa,,1,grupo,fantástico,la atención de su personal y el desayuno espectacular con muchos detalles como speciality coffee,me gustó todo,9.0,2025-02-15,fantástico
only you hotel valencia,argentina,,5,pareja,"estancia inolvidable: confort, ubicación y atención especial","durante mi estancia en el hotel, pude disfrutar de una excelente ubicación que facilitó el acceso a los principales puntos de la ciudad. las habitaciones resultaron muy confortables y la decoración, cuidada al detalle, creó un ambiente elegante y acogedor. además, el personal fue sumamente amable y atento, destacando especialmente rodrigo en recepción, quien nos brindó una atención excepcional desde el primer momento. sin duda, recomiendo este hotel a quienes busquen comodidad y un trato cercano y profesional.",,10.0,2025-02-08,fantástico
only you hotel valencia,estados unidos,,3,grupo,fue muy agradable con el resultado de agregar una noche a nuestro itinerario.,todas las suits son excelentes. altamente recomendable,todo estuvo a un alto nivel.,10.0,2025-02-05,fantástico
only you hotel valencia,chile,,3,pareja,"sofisticado , excelente ubicación","servicio, ubicación, decoración tamaño habitaciones",gimnasio pequeño y trotadoras sin mantención,9.0,2025-02-03,fantástico
only you hotel valencia,españa,,1,pareja,escapada agradable,"las instalaciones,decoracion bonita y original y la comodidad de la habitacion!!","en el desayuno habia mucha gente a la misma hora cosa que entiendo es complicado de controlar,el puesto de cafe se queda corto con tanta demanda, pero bueno la calidad de los productos es muy buena.",9.0,2025-02-02,fantástico
only you hotel valencia,españa,,2,pareja,hotel encantador,la ubicación y el diseño de la habitación,,10.0,2025-02-02,fantástico
only you hotel valencia,españa,,1,pareja,"una experiencia de 5 estrellas, para un hotel de 5 estrellas","el personal del hotel tuvo un trato exquisito con nosotros desde el primer momento, tanto el personal de recepción, como el de limpieza, como el de la coctelería. las instalaciones están muy bien conservadas, y la habitación con una presentación excelente y varios detalles de cortesía que son de agradecer. por último destacar la ubicación, a escasos 50 metros de la plaza del ayuntamiento de valencia. una experiencia de lujo.",,10.0,2025-01-27,fantástico
only you hotel valencia,españa,,2,pareja,instalaciones preciosas y ubicación idónea,ubicación perfecta! decoración increíble. personal muy atento y habitación muy limpia,"quisimos cenar en el hotel pero estaba completo. tampoco pudimos tomar algo cuando quisimos porque el bar estaba lleno. tuvimos que esperar y al otro día ir a tomar algo en otro lado. recibir clientes no residentes proporciona ambiente pero si los que nos alejamos en el hotel y no podemos disfrutar de las instalaciones, de qué nos sirve pagar un precio por ello ",9.0,2025-01-27,fantástico
only you hotel valencia,españa,,1,pareja,finde de celebración,"el diseño de las instalaciones, la renovación muy bien pensada. el desayuno espectacular. la atención muy buena.","por decir algo, el sábado noche demasiada gente en la puerta del hotel. el baño hacía un ruido raro a veces.",9.0,2025-01-27,fantástico
only you hotel valencia,españa,,1,pareja,maravilloso hotel!!!,"el mimo y cuidado en todos los detalles. era nuestro aniversario y nos sorprendieron con cava, dulces y globos en la habitación. todos muy amables, el desayuno magnifico",,10.0,2025-01-26,fantástico
only you hotel valencia,españa,,1,pareja,impresionante,desayunó impresionante,"la cortina principal no se podía abrir,rota o defectuosa",10.0,2025-01-26,fantástico
only you hotel valencia,españa,,2,grupo,tops de valencia,la ubicación por supuesto. el ambiente y la decoración el trato del personal,el desayuno en la habitación. tarde y frío,9.0,2025-01-21,fantástico
only you hotel valencia,el salvador,,2,familia,excepcional,"el personal es muy amable, el hotel es bonito, centrico. ademas tuvieron un detalle lindo conmigo por mi cumpleaños. fue muy especial recibir el detalle.",,10.0,2025-01-17,fantástico
only you hotel valencia,españa,,1,pareja,trato perfecto. hotel perfecto. desayuno perfecto.,"la decoracion, la cantidad de servicios ofrecidos como la plancha de pelo, la de decoración. tambien el detalle por ir a celebrar el aniversario con mi pareja. y el desayuno que ofrecen en el hotel es lo mejor del mundo. fue el mejor desayuno de mi vida.","el restaurante el mirador del alojamiento, para el precio medio que tiene me parece bastante mejorable.",10.0,2025-01-16,fantástico
only you hotel valencia,españa,,1,familia,"calidad esperada en el alojamiento, restauración no a la altura",habitación espectacular y personal atento.,desayuno desorganizado y caro para lo que es. además fuimos al restaurante y dejo mucho que desear la calidad de los platos.,8.0,2025-01-04,fantástico
only you hotel valencia,argentina,,4,familia,un placer visitar valencia con un lugar para parar como only you,"la habitación es lujosa, el personal muy atento, y realmente ante nuestras peticiones se dio debida atención, como por ejemplo algo simple como una botella de agua","deberían ya ir renovando los colchones, porque están medios vencidos",10.0,2025-01-03,fantástico
only you hotel valencia,españa,,4,pareja,felíz fín de año nuevo.,la ubicación. lo moderno de las habitaciones y la decoración que es muy agradable. cama muy cómoda.excelente desayuno.,problemas con la calefacción que no calentaba. el hall del hotel lleno de gente que no era huésped del hotel.,9.0,2025-01-02,fantástico
only you hotel valencia,españa,,2,familia,maravilloso,"todo hotel moderno, limpio, perfecta ubicacion y personal muy amable y atento los desayunos excelentes y en particular los que preparan la comida caliente",,10.0,2024-12-29,fantástico
only you hotel valencia,españa,habitación doble premium - 2 camas,2,familia,excepcional,amabilidad del personal limpieza de la habitación desayuno,,10.0,2024-12-28,fantástico
only you hotel valencia,españa,,2,pareja,excelente,la ubicación es excelente y nos dieron la posicibilidad de check out late sin costo,,10.0,2024-12-22,fantástico
only you hotel valencia,españa,,1,pareja,maravillosamente agradable,"el hotel fue mágico, las instalaciones, los pasillos, las habitaciones, el desayuno, el personal  siempre buscan ayudarte en todo y hacerte la estancia mucho más agradable. sin duda repetiremos. el barista cafetero del desayuno un plus, nos hizo una demostración de diferentes tipos de café, se le notaba apasionado.",,10.0,2024-12-21,fantástico
only you hotel valencia,españa,,1,pareja,excepcional,"es un hotel urbanita, cómodo, acogedor  lo tiene todo!",,10.0,2024-12-15,fantástico
only you hotel valencia,españa,,1,familia,fantástico,la ubicación excepcional y la decoración del hotel preciosa. la comida del restaurante el mirador exquisita.,había muchísima gente de eventos y celebraciones. demasiado follón. deberían estar más separados los espacios.,9.0,2024-12-15,fantástico
only you hotel valencia,españa,,1,pareja,espectacular,"la decoración, la comodidad,  todo",,9.0,2024-12-14,fantástico
only you hotel valencia,españa,,1,pareja,experiencia genial,"una experiencia genial. celebrábamos el aniversario de boda y nos dieron una habitación superior sin gasto alguno. también detalle de botella de cava y tarta, que estaba deliciosa. la limpieza y el estado de la habitación, excelente. el desayuno en la novena planta, muy completo y con productos de calidad.",,10.0,2024-12-08,fantástico
only you hotel valencia,españa,,2,pareja,desconexión estelar,me encantó el trato del personal y la elegancia de todo,tuvimos evento con la empresa y en la discoteca para ser un sitio tan distinguido había gente con muy malas pintas y te daban desconfianza por su forma de actuar ese punto falló mucho por lo demás encantados en todo absolutamente,10.0,2024-11-24,fantástico
only you hotel valencia,argentina,,4,persona que viaja sola,excelente,"muy lindo, limpio y todos muy amables",,10.0,2024-11-04,fantástico
only you hotel valencia,costa rica,,4,pareja,only you me hace querer volver pronto a valencia.,"todo estuvo perfecto: ubicación, servicio, excelente gusto y n la decoración, y lleno de detalles que mejoraban la experiencia",nada que decir.,10.0,2024-10-24,fantástico
